player_id,form_a,period_a,club_a,n_a,ar_a,form_b,period_b,club_b,n_b,ar_b,leagues,similarity,shared_clubs,match_cooccur,cooccur_rate_pct,unique_pid_both_sides,decision
9026,N. Vasilj,2026-08-13..2026-09-09,Al Diriyah,5,نيكولا فاسيلي,Nikola Vasilj,2026-08-21..2026-08-29,Al Diriyah,6,نيكولا فاسيلي,SAU,0.727,Al Diriyah,0/3,0.0,True,
147812,Aiman Ahmed,2023-08-14..2023-08-25,Al-Nassr,2,أيمن يحيى,Aiman Yahya,2023-08-14..2026-09-09,Al-Nassr,135,أيمن يحيى,SAU,0.727,Al-Nassr,2/2,100.0,True,
456650,A. Traore,2026-04-04..2026-04-04,Damac,1,بيرتراند تراوري,Amidou Traore,2026-04-04..2026-04-04,Damac,1,,SAU,0.727,Damac,1/1,100.0,False,
623731,A. Al Muhaysin,2025-11-21..2025-11-21,Al-Qadisiyah FC,1,عبدالله المحيسن,Abgullah Almuhaysin,2025-11-21..2025-11-21,Al-Qadisiyah FC,1,,SAU,0.727,Al-Qadisiyah FC,1/1,100.0,True,
146,A. Collado,2025-08-14..2026-08-27,Al Shamal,24,,Álex Collado,2023-08-14..2026-09-04,"Al Kholood, Al Okhdood, Al Shamal",141,أليكس كولادو,"QAT, SAU",0.727,Al Shamal,15/24,62.5,True,
44300,Mohammed Ali Al Shanqiti,2026-09-05..2026-09-08,Al-Faisaly FC,4,,Muhannad Al Shanqiti,2026-08-21..2026-08-21,Al-Faisaly FC,1,مهند الشنقيطي,SAU,0.727,Al-Faisaly FC,0/1,0.0,False,
41973,M. Crespo,2026-08-28..2026-09-03,Al Khaleej Saihat,2,ميغيل كريسبو,Miguel Crespo,2026-08-15..2026-09-07,Al Khaleej Saihat,10,ميغيل كريسبو,SAU,0.727,Al Khaleej Saihat,2/2,100.0,True,
30733,A. Šemper,2026-09-05..2026-09-09,Al-Fateh,4,,Adrian Šemper,2026-08-29..2026-08-29,Al-Fateh,2,أدريان سيمبر,SAU,0.727,Al-Fateh,0/1,0.0,True,
675686,K. Mosaad,2026-08-21..2026-09-07,Al Ittihad,6,,Khaled Mosaad,2026-08-28..2026-08-28,Al Ittihad,1,,EGY,0.727,Al Ittihad,1/1,100.0,True,
17083,H. Hassan,2025-08-09..2026-09-02,"Al Ittihad, Future FC",22,,Hossam Hassan,2022-10-19..2026-09-07,"Al Ahly, Al Ittihad, Future FC, Smouha SC",155,,EGY,0.727,"Al Ittihad, Future FC",22/22,100.0,False,
510583,M. Sherif,2025-08-24..2026-09-02,Al Ittihad,20,,Moamen Sherif,2025-10-22..2026-08-28,Al Ittihad,17,,EGY,0.727,Al Ittihad,17/17,100.0,False,
182310,Hamed Khaled,2022-10-20..2026-09-07,"El Geish, Haras El Hodood",45,,Hamed Khaled El Gabry,2023-02-21..2026-09-01,"El Geish, Haras El Hodood",41,,EGY,0.727,"El Geish, Haras El Hodood",11/39,28.2,True,
344418,I. Ashraf,2025-08-15..2026-08-31,"Asyut Petrol, Haras El Hodood",25,,Ismail Ashraf,2025-08-15..2026-09-07,"Asyut Petrol, Haras El Hodood",26,,EGY,0.727,"Asyut Petrol, Haras El Hodood",24/25,96.0,False,
269277,H. Ashraf,2025-08-09..2026-08-31,"Smouha SC, Zamalek SC",28,,Hossam Ashraf,2022-12-01..2026-09-08,"Baladiyyat Al Mehalla, National Bank of Egypt, Smouha SC, Zamalek SC",134,,EGY,0.727,"Smouha SC, Zamalek SC",27/28,96.4,True,
550437,A. Esho,2025-08-08..2026-01-28,Zamalek SC,5,,Esho,2026-08-21..2026-08-31,Zamalek SC,3,,EGY,0.727,Zamalek SC,0/3,0.0,False,
292994,G. Okwara,2023-09-18..2026-09-07,"El Geish, Petrojet",53,,Godwin Okwara,2023-10-29..2026-08-31,"El Geish, Future FC, Petrojet",72,,EGY,0.727,"El Geish, Petrojet",49/52,94.2,True,
273794,M. Katinic,2025-08-16..2026-08-30,Sharjah FC,25,,Maro Katinić,2023-10-08..2026-04-23,Sharjah FC,53,,UAE,0.727,Sharjah FC,11/25,44.0,True,
359742,K. Tawhid,2025-08-16..2026-08-30,Sharjah FC,18,,Khaled Tawhid,2023-09-28..2026-09-05,Sharjah FC,80,,UAE,0.727,Sharjah FC,9/18,50.0,True,
146683,M. Meloni,2025-08-16..2026-08-29,"Al-Jazira, Sharjah FC",21,,Marcus Meloni,2022-09-09..2026-09-05,"Al-Jazira, Sharjah FC",118,,UAE,0.727,"Al-Jazira, Sharjah FC",9/21,42.9,True,
212170,R. Suhail,2025-08-17..2026-08-29,Khorfakkan,23,,Rashid Suhail,2023-10-06..2026-05-05,"Al Bataeh, Al Urooba, Khorfakkan",48,,UAE,0.727,Khorfakkan,12/23,52.2,False,
29781,M. Ghaedi,2023-08-18..2026-09-06,"Al Nasr, Al-Ittihad Kalba",37,,Mehdi Ghayedi,2023-08-18..2026-08-21,"Al Nasr, Al-Ittihad Kalba",61,,UAE,0.727,"Al Nasr, Al-Ittihad Kalba",27/35,77.1,True,
283327,W. Rashid,2025-08-16..2026-08-28,Al-Ittihad Kalba,26,,Waleed Rashid,2023-08-18..2026-08-21,Al-Ittihad Kalba,57,,UAE,0.727,Al-Ittihad Kalba,14/26,53.8,True,
98479,S. Ivkovic,2025-08-17..2026-08-28,"Al Wahda FC, Al-Wasl FC",22,,Saša Ivković,2023-08-18..2026-08-21,"Al Wahda FC, Al-Wasl FC, Baniyas SC",59,,UAE,0.727,"Al Wahda FC, Al-Wasl FC",11/22,50.0,True,
98479,S. Ivković,2022-09-02..2026-09-04,"Al Wahda FC, Al-Wasl FC, Baniyas SC",79,,Sasa Ivkovic,2026-04-23..2026-04-23,Al Wahda FC,1,,UAE,0.727,Al Wahda FC,0/1,0.0,True,
354063,D. García,2026-09-05..2026-09-05,Shabab Al Ahli Dubai,2,,Damián García,2025-02-23..2026-04-29,Shabab Al Ahli Dubai,23,,UAE,0.727,Shabab Al Ahli Dubai,0/1,0.0,True,
156197,Eid Khamis Alnuaimi,2022-09-03..2023-05-13,Shabab Al Ahli Dubai,20,,Eid Khamis Eid,2023-08-27..2026-04-29,Shabab Al Ahli Dubai,41,,UAE,0.727,Shabab Al Ahli Dubai,0/20,0.0,True,
50487,Alhasan Saleh,2023-08-27..2025-05-25,Sharjah FC,39,,Ali Saleh,2025-08-16..2026-05-16,"Al Bataeh, Sharjah FC",15,علي صالح,UAE,0.727,Sharjah FC,0/15,0.0,False,
50316,Saeed Ahmad,2023-08-19..2026-05-05,Khorfakkan,58,,Salem Ahmed,2025-08-17..2026-05-15,Khorfakkan,26,سجاد أحمد,UAE,0.727,Khorfakkan,16/26,61.5,False,
43017,B. Planić,2023-08-18..2025-05-25,Shabab Al Ahli Dubai,42,,Bogdan Planić,2023-08-18..2026-04-10,Shabab Al Ahli Dubai,51,,UAE,0.727,Shabab Al Ahli Dubai,40/42,95.2,True,
50298,S. Khamis,2025-08-16..2026-01-11,Shabab Al Ahli Dubai,6,,Salmin Khamis,2022-12-19..2024-03-01,Shabab Al Ahli Dubai,13,,UAE,0.727,Shabab Al Ahli Dubai,0/6,0.0,True,
362191,M. Alwafi,2025-08-22..2026-01-03,Al-Jazira,7,,Mohmed Alwafi,2024-09-21..2025-12-29,Al-Jazira,12,,UAE,0.727,Al-Jazira,3/7,42.9,True,
457070,H. Hassan,2024-09-26..2025-05-25,Al Bataeh,21,,Haruna Hassan,2024-09-26..2025-05-20,Al Bataeh,20,,UAE,0.727,Al Bataeh,20/20,100.0,False,
304729,Mohamed Abbas,2023-08-26..2023-08-26,Al Ain,1,,Mohammed Al Baloushi,2023-08-18..2025-05-23,Al Ain,33,,UAE,0.727,Al Ain,1/1,100.0,True,
495666,C. Agbenyegah,2025-02-22..2025-05-13,Al-Ittihad Kalba,2,,Cornelius Agbenyegah,2025-02-22..2025-05-13,Al-Ittihad Kalba,2,,UAE,0.727,Al-Ittihad Kalba,2/2,100.0,True,
374055,M. Ndiaye,2024-08-23..2025-05-13,Al Nasr,17,,Moussa Ndiaye,2023-11-26..2026-09-06,Al Nasr,71,,UAE,0.727,Al Nasr,17/17,100.0,False,
50297,Abdulaziz Al Kaabi,2022-09-03..2023-05-11,Sharjah FC,8,,Abdulaziz Salem,2023-09-23..2023-09-23,Sharjah FC,1,,UAE,0.727,Sharjah FC,0/1,0.0,False,
297516,Abdallah Ibrahim Al Hamadi,2024-05-20..2024-06-01,Sharjah FC,3,,Abdulla Al Hammadi,2024-05-20..2024-06-01,Sharjah FC,3,,UAE,0.727,Sharjah FC,3/3,100.0,False,
362190,Zayed Khamis,2024-02-24..2024-05-24,Al-Jazira,2,,Zayed Khamis Alsheedi,2024-02-24..2024-05-24,Al-Jazira,2,,UAE,0.727,Al-Jazira,2/2,100.0,True,
387805,A. Traoré,2023-09-23..2023-09-23,Al Ain,1,,Abdoul Traoré,2023-09-23..2026-04-23,Al Ain,52,,UAE,0.727,Al Ain,1/1,100.0,False,
482303,A. Katkot,2025-08-09..2026-05-28,Ismaily SC,19,,Abdel Katkout,2024-08-16..2025-05-29,Ismaily SC,10,,EGY,0.727,Ismaily SC,0/9,0.0,True,
17220,S. Naguib,2025-08-09..2026-05-23,El Mokawloon,24,,Shokry Naguib,2022-11-23..2026-05-23,"Al Ittihad, El Mokawloon, Pharco",136,,EGY,0.727,El Mokawloon,23/24,95.8,True,
17062,H. Balaha,2025-08-08..2026-05-20,"Al Ittihad, Smouha SC",13,,Hesham Balaha,2023-02-07..2026-05-20,"Al Ittihad, Future FC, Smouha SC",62,,EGY,0.727,"Al Ittihad, Smouha SC",12/13,92.3,True,
318316,M. Abdelsamia,2025-08-19..2025-10-18,Ismaily SC,9,,Mohamed Abdel Samiae,2022-11-23..2025-05-29,Ismaily SC,70,,EGY,0.727,Ismaily SC,0/9,0.0,True,
435754,B. Aubame,2025-08-08..2025-09-22,Al Ittihad,7,,Bekale Aubame,2023-09-21..2025-09-22,Al Ittihad,52,,EGY,0.727,Al Ittihad,5/7,71.4,True,
312844,Ahmed Ali,2024-11-23..2026-08-22,Ghazl El Mehalla,29,,Ahmed Ibrahim,2024-11-07..2024-11-07,Ghazl El Mehalla,1,,EGY,0.727,Ghazl El Mehalla,0/1,0.0,False,
42369,K. Radwan,2025-08-14..2026-04-27,Al Ahli Doha,18,,Khaled Radwan,2024-08-09..2025-04-18,Al-Khor,18,,QAT,0.727,,0/18,0.0,True,
42369,K. Radwan,2025-08-14..2026-04-27,Al Ahli Doha,18,,Khalid Radwan,2023-01-23..2026-04-27,"Al Ahli Doha, Al-Khor, Al-Markhiya",37,,QAT,0.727,Al Ahli Doha,9/18,50.0,True,
197967,Diyab Haroon,2023-08-27..2024-08-22,"Al Shamal, Qatar SC",10,,Diyab Taha,2022-08-03..2026-04-27,"Al-Duhail SC, Qatar SC, UMM Salal",33,,QAT,0.727,Qatar SC,8/10,80.0,True,
382937,S. Gannan,2025-08-14..2026-08-28,Al Ahli Doha,20,,Suhaib Gannan,2022-08-22..2026-09-03,"Al Ahli Doha, Al Shamal, Al Wakrah, Al-Duhail SC",105,,QAT,0.727,Al Ahli Doha,8/20,40.0,True,
2531,H. Ismaeil,2025-09-20..2026-05-08,"Al Kharaitiyat, Al-Gharafa",5,,Hamid Ismail,2023-09-23..2025-04-18,"Al-Arabi SC, Al-Gharafa",17,,QAT,0.727,Al-Gharafa,0/5,0.0,True,
42289,Y. Muftah,2025-08-15..2026-04-27,Al-Arabi SC,19,,Yousuf Muftah,2022-08-02..2026-04-27,Al-Arabi SC,103,,QAT,0.727,Al-Arabi SC,9/19,47.4,True,
42341,E. Barimil,2022-08-01..2023-03-13,UMM Salal,16,,Ilyes Brimil,2025-01-30..2025-02-28,Qatar SC,4,,QAT,0.727,,0/4,0.0,True,
42087,K. Muneer,2025-08-15..2026-08-27,Al Wakrah,13,,Khalid Muneer,2023-01-24..2026-09-04,"Al Wakrah, UMM Salal",104,,QAT,0.727,Al Wakrah,8/13,61.5,True,
199297,M. Shanan,2026-08-22..2026-08-29,Al-Duhail SC,2,,Mubark Shanan,2024-08-10..2026-04-27,Al-Duhail SC,30,,QAT,0.727,Al-Duhail SC,0/2,0.0,True,
57533,K. Muftah,2025-08-14..2026-08-29,"Al Shahaniya, Al-Rayyan SC",22,,Khaled Muftah,2023-10-28..2026-04-27,"Al Shahaniya, Al-Rayyan SC",39,,QAT,0.727,"Al Shahaniya, Al-Rayyan SC",8/22,36.4,True,
57533,K. Muftah,2025-08-14..2026-08-29,"Al Shahaniya, Al-Rayyan SC",22,,Khalid Muftah,2022-08-03..2026-09-04,"Al Shahaniya, Al-Rayyan SC",55,,QAT,0.727,"Al Shahaniya, Al-Rayyan SC",1/22,4.5,True,
423731,R. Al Ali,2026-08-21..2026-08-27,Al-Gharafa,2,,Rayyan Al Ali,2026-08-21..2026-08-27,Al-Gharafa,2,,QAT,0.727,Al-Gharafa,2/2,100.0,True,
377930,A. Al Oui,2025-08-15..2026-08-27,Al-Gharafa,21,,Ayoub Al Ouwi,2024-03-17..2025-04-18,Al-Gharafa,16,,QAT,0.727,Al-Gharafa,0/16,0.0,True,
2526,Y. Hassan,2025-08-15..2026-04-27,Al-Arabi SC,20,,Yousef Hassan,2023-01-04..2026-04-27,"Al-Arabi SC, Al-Gharafa",69,,QAT,0.727,Al-Arabi SC,10/20,50.0,False,
283174,Mohamed Naceur Al Manai,2023-03-18..2023-05-09,Al-Markhiya,7,,Mohammad Al Mannai,2024-03-17..2025-04-18,"Al Shamal, Al-Markhiya",21,,QAT,0.732,Al-Markhiya,0/7,0.0,True,
42314,Andri Syahputra,2022-08-02..2025-04-18,"Al-Gharafa, Al-Khor, Muaither SC",61,,Andri Syahputra Sudarmanto,2023-10-20..2026-03-18,"Al-Gharafa, Al-Khor, Muaither SC",37,,QAT,0.732,"Al-Gharafa, Al-Khor, Muaither SC",32/37,86.5,True,
290465,Jassim Mohammed,2023-12-09..2024-12-08,"Al Shamal, Al-Duhail SC",20,جاسم محمد,Jassim Mohammed Al-Mehairi,2025-01-30..2026-04-13,Al Shamal,11,,QAT,0.732,Al Shamal,0/11,0.0,True,
662679,M. Bumuaykel,2026-05-21..2026-05-21,Al-Fateh,1,محمد بومويكل,Mohammed Bumuaykel,2026-05-21..2026-05-21,Al-Fateh,1,,SAU,0.733,Al-Fateh,1/1,100.0,True,
43866,M. Al Hasawi,2026-08-21..2026-08-21,Al-Faisaly FC,1,محمد الحساوي,Mohammed Al Hasawi,2026-09-05..2026-09-08,Al-Faisaly FC,4,محمد الحساوي,SAU,0.733,Al-Faisaly FC,0/1,0.0,True,
390204,Salah Mohamed Zayed,2023-06-06..2023-06-30,Enppi,2,,Salah Zayed,2022-10-25..2026-09-09,"El Gouna FC, Enppi",100,,EGY,0.733,Enppi,2/2,100.0,True,
401510,Ahmed Fouad,2022-12-07..2025-05-31,Pharco,59,,Ahmed Mohamed Fouad,2025-05-31..2026-09-02,"El Mokawloon, Pharco",18,,EGY,0.733,Pharco,1/18,5.6,False,
401510,Ahmed Fouad,2022-12-07..2025-05-31,Pharco,59,,Mohamed Ahmed Fouad,2023-06-02..2024-12-30,Pharco,41,,EGY,0.733,Pharco,41/41,100.0,False,
550406,Mahmoud Ouka,2026-01-22..2026-09-01,"Haras El Hodood, Masr",20,,Mahmoud Sayed Okaa,2025-08-15..2026-09-01,"Haras El Hodood, Masr",23,,EGY,0.733,"Haras El Hodood, Masr",20/20,100.0,False,
17150,Dodo El Gabas,2023-05-29..2026-08-27,Pyramids FC,64,,Mohamed El Gabbas,2022-11-23..2025-05-28,Pyramids FC,78,,EGY,0.733,Pyramids FC,54/64,84.4,True,
50649,A. Al Tamimi,2025-08-16..2026-08-29,"Ajman, Al Nasr",28,,Abdullah Al Tamimi,2022-09-03..2024-06-02,Al Nasr,51,,UAE,0.733,Al Nasr,0/28,0.0,True,
73418,A. Abdullayev,2023-09-23..2024-06-01,Khorfakkan,20,,Abdulla Abdullaev,2023-09-23..2026-02-07,"Dibba Al-Fujairah, Khorfakkan",26,,UAE,0.733,Khorfakkan,19/20,95.0,True,
134962,Mohannad Khameis,2024-08-23..2024-09-27,Al Urooba,4,,Mohannad Obaid,2022-09-03..2022-11-12,Dibba Al-Fujairah,6,,UAE,0.733,,0/4,0.0,True,
156196,Ahmed Abdulla Jamil,2023-10-07..2024-05-29,Shabab Al Ahli Dubai,19,,Ahmed Jamil,2022-09-03..2023-05-07,Shabab Al Ahli Dubai,24,,UAE,0.733,Shabab Al Ahli Dubai,0/19,0.0,True,
328399,Khaled Awad,2024-07-01..2026-05-18,El Geish,46,,Khaled Mohamed Awad,2024-07-01..2026-09-09,"El Geish, Pyramids FC",19,,EGY,0.733,El Geish,17/18,94.4,True,
352377,Ahmed Fawzi,2022-10-20..2026-09-09,"El Mokawloon, Ghazl El Mehalla, Pyramids FC, Smouha SC",85,,Ahmed Fawzi Mohamed,2023-06-08..2023-06-08,El Mokawloon,1,,EGY,0.733,El Mokawloon,1/1,100.0,False,
81530,Ahmed Kamel,2026-01-22..2026-05-29,Haras El Hodood,4,,Mohamed Ahmed Kamel,2022-10-20..2023-07-19,Haras El Hodood,18,,EGY,0.733,Haras El Hodood,0/4,0.0,True,
393209,Mahmoud Ouka,2024-07-04..2025-11-04,"El Dakhleya, Haras El Hodood",34,,Mahmoud Sayed okaa,2023-06-28..2026-09-09,"El Dakhleya, Haras El Hodood, Masr, Pyramids FC",43,,EGY,0.733,"El Dakhleya, Haras El Hodood",23/34,67.6,False,
283174,M. Al Mannai,2025-08-14..2026-04-27,Al Shamal,19,,Mohammad Al Mannai,2024-03-17..2025-04-18,"Al Shamal, Al-Markhiya",21,,QAT,0.733,Al Shamal,0/19,0.0,True,
199349,A. Al Yazidi,2025-08-16..2026-08-28,Al Sadd,22,,Abdullah Al Yazidi,2023-08-18..2026-09-05,Al Sadd,40,,QAT,0.733,Al Sadd,0/22,0.0,False,
157899,H. Tabasideh,2025-08-14..2026-08-29,Al-Sailiya,23,,Hadi Ali Tabasideh,2022-09-13..2026-09-03,Al-Sailiya,29,,QAT,0.733,Al-Sailiya,11/23,47.8,True,
162167,Álvaro Sanz,2026-08-21..2026-09-04,Al Shahaniya,4,,Álvaro Sanz Catalán,2025-10-31..2026-04-27,Al Shahaniya,10,,QAT,0.733,Al Shahaniya,0/3,0.0,True,
361437,N. H. Al Rayami,2026-02-26..2026-04-08,Al-Gharafa,4,,Nawaf Al Rayami,2024-09-26..2026-04-08,Al-Gharafa,6,,QAT,0.733,Al-Gharafa,3/4,75.0,True,
533906,M. Al Raeesi,2026-01-08..2026-01-08,Al Shahaniya,1,,Mohammed Al Raeesi,2026-01-08..2026-01-08,Al Shahaniya,1,,QAT,0.733,Al Shahaniya,1/1,100.0,True,
293400,Mahamadou Camara,2025-10-31..2026-09-05,Baniyas SC,17,,Mansour Camara,2024-02-11..2025-05-11,CR Khemis Zemamra,38,منصور كامارا,"MAR, UAE",0.733,,0/16,0.0,False,
668,N. Fekir,2024-09-21..2026-09-09,"Abha, Al-Jazira",45,نبيل فقير,Nabil Fekir,2024-09-21..2026-08-28,"Abha, Al-Jazira",35,نبيل فقير,"SAU, UAE",0.737,"Abha, Al-Jazira",31/33,93.9,True,
137620,R. Rivas,2024-09-13..2026-08-30,"Al Taawon, Al Wahda FC, Al-Ittihad Kalba",52,ريجوبيرتو ريفاس,Renné Rivas,2024-09-13..2026-09-06,"Al Taawon, Al Wahda FC, Al-Ittihad Kalba",43,رينيه ريفاس,"SAU, UAE",0.737,"Al Taawon, Al Wahda FC, Al-Ittihad Kalba",41/42,97.6,True,
377048,A. Gamal,2025-08-10..2026-09-02,El Gouna FC,25,,Ahmed Gamal,2023-06-06..2026-09-09,"El Gouna FC, Enppi",96,,EGY,0.737,El Gouna FC,24/25,96.0,False,
2661,I. Gaber,2025-08-29..2026-09-02,El Mokawloon,20,,Islam Gaber,2022-10-18..2026-09-09,"El Mokawloon, National Bank of Egypt, Smouha SC",75,,EGY,0.737,El Mokawloon,0/20,0.0,True,
401510,A. Fouad,2025-08-26..2026-09-02,"El Mokawloon, Pharco",17,,Ahmed Fouad,2022-12-07..2025-05-31,Pharco,59,,EGY,0.737,Pharco,0/17,0.0,False,
342797,G. Kamel,2025-08-10..2026-09-02,"Abu Qair Semad, Pharco",15,,Gaber Kamel,2022-10-18..2026-09-08,"Abu Qair Semad, Pharco",139,,EGY,0.737,"Abu Qair Semad, Pharco",14/15,93.3,True,
676563,R. Milad,2026-08-21..2026-09-08,Abu Qair Semad,6,,Ramez Milad,2026-08-27..2026-08-27,Abu Qair Semad,1,,EGY,0.737,Abu Qair Semad,1/1,100.0,True,
525899,A. Tarek,2025-08-09..2026-09-01,El Geish,23,أحمد طارق,Ahmed Tarek,2025-08-09..2026-09-07,El Geish,25,,EGY,0.737,El Geish,23/23,100.0,False,
16957,A. Gamal,2025-09-17..2026-09-01,Ghazl El Mehalla,13,,Ahmed Gamal,2022-11-01..2026-09-07,"Ghazl El Mehalla, Pharco, Smouha SC",124,,EGY,0.737,Ghazl El Mehalla,13/13,100.0,False,
468420,A. Etman,2025-08-30..2026-09-01,Ghazl El Mehalla,16,,Ahmed Etman,2024-05-03..2026-09-01,"Baladiyyat Al Mehalla, Ghazl El Mehalla",30,,EGY,0.737,Ghazl El Mehalla,15/16,93.8,False,
179688,Z. Kamal,2025-09-14..2026-09-01,Enppi,22,,Zeyad Kamal,2022-12-24..2026-09-09,"AL Masry, Enppi, Zamalek SC",27,,EGY,0.737,Enppi,0/21,0.0,True,
17327,A. Ayman,2025-08-08..2026-09-01,Wadi Degla,25,أحمد أيمن,Ahmed Ayman,2024-12-21..2026-09-01,"Al Ittihad, Wadi Degla",58,,EGY,0.737,Wadi Degla,24/25,96.0,False,
637171,M. Mahdy,2026-08-23..2026-09-07,Olympic El Qanah,4,,Momen Mahdy,2026-08-23..2026-09-01,Olympic El Qanah,4,,EGY,0.737,Olympic El Qanah,2/3,66.7,True,
295538,A. Meteb,2025-08-10..2026-08-31,National Bank of Egypt,31,,Ahmed Meteb,2022-10-25..2026-09-07,"El Geish, National Bank of Egypt",181,,EGY,0.737,National Bank of Egypt,29/31,93.5,True,
16994,K. Bambo,2025-08-08..2026-08-31,AL Masry,23,,Karim Bambo,2022-10-18..2026-09-07,"AL Masry, National Bank of Egypt",153,,EGY,0.737,AL Masry,22/23,95.7,True,
550373,C. Banza,2025-08-08..2026-08-31,Zamalek SC,22,,Chico Banza,2025-08-08..2026-08-31,Zamalek SC,15,,EGY,0.737,Zamalek SC,15/15,100.0,False,
16848,N. Mansy,2025-08-08..2026-08-31,Zamalek SC,26,,Naser Mansy,2022-10-18..2026-09-08,"National Bank of Egypt, Zamalek SC",70,,EGY,0.737,Zamalek SC,0/26,0.0,True,
390202,A. Hamed,2025-08-09..2026-08-31,Petrojet,36,,Adham Hamed,2022-12-20..2026-09-07,"Al Ahly, El Dakhleya, National Bank of Egypt, Petrojet",110,,EGY,0.737,Petrojet,35/36,97.2,True,
353347,S. Maher,2025-08-08..2026-08-21,Wadi Degla,23,,Shady Maher,2025-08-08..2026-09-09,Wadi Degla,26,,EGY,0.737,Wadi Degla,22/23,95.7,True,
353157,A. Hamza,2025-08-10..2026-08-26,"Asyut Petrol, Kahraba Ismailia",28,,Ahmed Hamza,2026-08-22..2026-09-07,Asyut Petrol,3,,EGY,0.737,Asyut Petrol,1/2,50.0,False,
440247,A. Mukka,2025-08-08..2026-08-23,Ceramica Cleopatra,27,,Ayman Mukka,2024-11-02..2025-05-28,Ceramica Cleopatra,21,,EGY,0.737,Ceramica Cleopatra,0/21,0.0,True,
635415,F. Jasim,2026-01-18..2026-08-30,Sharjah FC,5,,Fahad Jasim,2026-08-15..2026-09-05,Sharjah FC,3,,UAE,0.737,Sharjah FC,1/2,50.0,True,
635415,F. Jasim,2026-01-18..2026-08-30,Sharjah FC,5,,Fahd Jassim,2026-01-18..2026-01-28,Sharjah FC,2,,UAE,0.737,Sharjah FC,2/2,100.0,True,
140546,H. Ammar,2025-08-17..2026-08-30,Al Wahda FC,17,,Hazaa Ammar,2022-09-10..2026-09-06,Al Wahda FC,52,,UAE,0.737,Al Wahda FC,10/17,58.8,True,
5203,G. Suárez,2022-09-02..2026-09-06,"Al Wahda FC, Baniyas SC",51,,G. Álvarez,2025-08-16..2026-08-30,"Al Wahda FC, Shabab Al Ahli Dubai",25,غاستون ألفاريس,UAE,0.737,Al Wahda FC,0/25,0.0,False,
8625,C. Bedia,2026-08-14..2026-09-06,Al Nasr,6,,Chris Bedia,2026-08-21..2026-08-21,Al Nasr,1,,UAE,0.737,Al Nasr,1/1,100.0,True,
352994,Joao Moreira,2026-08-14..2026-08-29,Al Nasr,3,,Moreira,2026-08-21..2026-08-21,Al Nasr,1,,UAE,0.737,Al Nasr,1/1,100.0,True,
352994,João Moreira,2026-08-29..2026-09-06,Al Nasr,3,,Moreira,2026-08-21..2026-08-21,Al Nasr,1,,UAE,0.737,Al Nasr,0/1,0.0,True,
44069,Y. Nader,2025-09-13..2026-08-28,"Al Ain, Al-Wasl FC, Baniyas SC",20,,Yahia Nader,2022-09-02..2026-05-05,"Al Ain, Baniyas SC",97,,UAE,0.737,"Al Ain, Baniyas SC",12/20,60.0,False,
339447,O. Keita,2023-08-19..2026-08-28,"Al Bataeh, Emirates Club, Khorfakkan, Shabab Al Ahli Dubai",70,,Oumar Keita,2023-08-19..2026-09-05,"Al Bataeh, Emirates Club, Khorfakkan, Shabab Al Ahli Dubai",55,,UAE,0.737,"Al Bataeh, Emirates Club, Khorfakkan, Shabab Al Ahli Dubai",53/54,98.1,True,
371635,E. Irala,2025-08-16..2026-09-05,Shabab Al Ahli Dubai,11,,Elian Irala,2026-04-29..2026-04-29,Shabab Al Ahli Dubai,1,,UAE,0.737,Shabab Al Ahli Dubai,1/1,100.0,True,
242795,F. Saleh,2025-09-19..2026-05-16,Al-Dhafra,21,,Feras Saleh,2023-08-19..2024-06-05,Emirates Club,22,,UAE,0.737,,0/21,0.0,False,
50288,W. Abbas,2025-08-16..2026-05-16,Shabab Al Ahli Dubai,10,,Walid Abbas,2022-09-03..2026-04-29,Shabab Al Ahli Dubai,90,,UAE,0.737,Shabab Al Ahli Dubai,2/10,20.0,True,
310819,D. Fahad,2026-05-06..2026-05-15,Sharjah FC,3,,Dhari Fahad,2023-08-18..2025-05-25,Sharjah FC,50,,UAE,0.737,Sharjah FC,0/3,0.0,True,
333656,H. Fahad,2025-08-16..2026-03-07,Sharjah FC,6,,Hamad Fahad,2022-09-03..2025-05-25,Sharjah FC,68,,UAE,0.737,Sharjah FC,0/6,0.0,True,
621683,E. Sagna,2025-12-29..2026-02-26,Al-Jazira,5,,Elias Sagna,2026-01-29..2026-02-06,Al-Jazira,2,,UAE,0.737,Al-Jazira,2/2,100.0,True,
101647,A. Fawzi,2025-08-17..2026-02-07,Baniyas SC,13,أحمد فوزي,Ahmed Fawzi,2022-09-16..2026-02-07,"Al-Dhafra, Al-Jazira, Baniyas SC",62,,UAE,0.737,Baniyas SC,7/13,53.8,False,
50392,Mohamed Rashid,2024-08-24..2025-05-20,Al Bataeh,23,,Mohamed Rashid Alhammadi,2022-10-30..2024-06-07,"Al Bataeh, Baniyas SC",37,,UAE,0.737,Al Bataeh,0/23,0.0,True,
41386,A. Jorge,2025-08-16..2026-04-27,Al Shahaniya,22,,Artur Jorge,2022-09-02..2026-04-27,"Al Bataeh, Al Shahaniya",35,,"QAT, UAE",0.737,Al Shahaniya,10/22,45.5,True,
147944,N. Naser,2025-08-08..2026-05-29,Al Ittihad,13,,Naser Naser,2022-10-24..2026-05-29,Al Ittihad,134,,EGY,0.737,Al Ittihad,11/13,84.6,True,
